ID	DateTime	User	PC	Activity
SESSION-LOGIN-LOW-5017	10-04-2010 20:34	DTAA/IUR1741	PC-2770	Login Successful
SESSION-PASSWORD-MEDIUM-2295	14-04-2010 19:20	DTAA/DGX1939	PC-5430	Password Changed
SESSION-PASSWORD-MEDIUM-9107	06-04-2010 17:13	DTAA/PJF3517	PC-5543	Password Changed
SESSION-EMAIL-LOW-7186	21-04-2010 17:33	DTAA/MDC5734	PC-1059	Email Sent
SESSION-DATA-HIGH-5225	29-04-2010 03:42	DTAA/DGX1939	PC-8826	Data Exfiltration Attempt
SESSION-LOGIN-LOW-5633	27-04-2010 07:48	DTAA/OMQ6976	PC-1312	Login Successful
SESSION-EMAIL-LOW-3497	24-04-2010 22:41	DTAA/XTE1549	PC-3025	Email Sent
SESSION-FILE-LOW-2361	19-04-2010 02:16	DTAA/ELP5990	PC-7557	File Opened
SESSION-LOGIN-LOW-4399	13-04-2010 00:02	DTAA/PEV5758	PC-5430	Login Successful
SESSION-PASSWORD-MEDIUM-8918	07-04-2010 07:26	DTAA/AUS9343	PC-7459	Password Changed
SESSION-LOGIN-LOW-6109	11-04-2010 20:31	DTAA/DGX1939	PC-4096	Login Successful
SESSION-LOGIN-LOW-3421	13-04-2010 18:45	DTAA/PJF3517	PC-1726	Login Successful
SESSION-LOGOUT-LOW-2228	15-04-2010 04:10	DTAA/SPF8256	PC-1781	Logout
SESSION-FILE-LOW-3103	13-04-2010 22:21	DTAA/AUS9343	PC-6406	File Opened
SESSION-PASSWORD-MEDIUM-3684	14-04-2010 21:58	DTAA/DFF5013	PC-1781	Password Changed
SESSION-LOGOUT-LOW-2760	05-04-2010 21:53	DTAA/BHZ1136	PC-7537	Logout
SESSION-PASSWORD-MEDIUM-3172	16-04-2010 01:16	DTAA/ZLP4084	PC-8826	Password Changed
SESSION-EMAIL-LOW-3069	04-04-2010 22:03	DTAA/VLN8678	PC-1726	Email Sent
SESSION-EMAIL-LOW-9386	05-04-2010 12:12	DTAA/XTE1549	PC-9200	Email Sent
SESSION-LOGOUT-LOW-7379	26-04-2010 20:48	DTAA/OGZ7278	PC-2121	Logout
SESSION-FILE-LOW-3275	06-04-2010 04:52	DTAA/DFF5013	PC-7741	File Opened
SESSION-LOGIN-LOW-8406	08-04-2010 07:39	DTAA/PEV5758	PC-7741	Login Successful
SESSION-FILE-LOW-5540	16-04-2010 19:56	DTAA/ELP5990	PC-5543	File Opened
SESSION-PASSWORD-MEDIUM-5283	28-04-2010 08:46	DTAA/YVH7263	PC-7557	Password Changed
SESSION-FILE-LOW-8672	06-04-2010 15:08	DTAA/JRU9262	PC-6335	File Opened
SESSION-LOGIN-LOW-5117	06-04-2010 12:10	DTAA/IUR1741	PC-2770	Login Successful
SESSION-FILE-LOW-4992	05-04-2010 02:28	DTAA/VBU5686	PC-6706	File Opened
SESSION-PASSWORD-MEDIUM-6227	14-04-2010 04:44	DTAA/OGL4599	PC-6406	Password Changed
SESSION-EMAIL-LOW-9348	18-04-2010 15:55	DTAA/WZX7758	PC-2088	Email Sent
SESSION-LOGOUT-LOW-8741	02-04-2010 06:11	DTAA/MVV7994	PC-5363	Logout
SESSION-EMAIL-LOW-3299	28-04-2010 14:02	DTAA/SPF8256	PC-9577	Email Sent
SESSION-EMAIL-LOW-7083	19-04-2010 12:39	DTAA/RXQ5807	PC-8074	Email Sent
SESSION-FILE-LOW-6094	20-04-2010 22:53	DTAA/WLN8711	PC-5164	File Opened
SESSION-LOGIN-LOW-9811	04-04-2010 08:46	DTAA/DFF5013	PC-8301	Login Successful
SESSION-PASSWORD-MEDIUM-4012	01-04-2010 20:07	DTAA/PEV5758	PC-5221	Password Changed
SESSION-FILE-LOW-3874	05-04-2010 04:41	DTAA/BRH4303	PC-8826	File Opened
SESSION-LOGOUT-LOW-8859	20-04-2010 18:26	DTAA/ROB6344	PC-8301	Logout
SESSION-FILE-LOW-1430	25-04-2010 02:40	DTAA/RKF2943	PC-3025	File Opened
SESSION-MULTIPLE-MEDIUM-4770	27-04-2010 16:55	DTAA/HEL9963	PC-4900	Multiple Failed Login Attempts
SESSION-PASSWORD-MEDIUM-5402	14-04-2010 03:54	DTAA/IUR1741	PC-3802	Password Changed
SESSION-FILE-LOW-5791	23-04-2010 06:56	DTAA/RKF2943	PC-6706	File Opened
SESSION-EMAIL-LOW-1394	12-04-2010 05:09	DTAA/OGL4599	PC-4481	Email Sent
SESSION-PASSWORD-MEDIUM-4844	15-04-2010 17:32	DTAA/YYF1218	PC-7537	Password Changed
SESSION-LOGIN-LOW-3907	29-04-2010 02:41	DTAA/UAZ9086	PC-7026	Login Successful
SESSION-LOGIN-LOW-3545	25-04-2010 20:35	DTAA/BRH4303	PC-2088	Login Successful
SESSION-LOGOUT-LOW-2285	11-04-2010 06:05	DTAA/DGX1939	PC-5430	Logout
SESSION-PASSWORD-MEDIUM-7830	28-04-2010 08:45	DTAA/RKF2943	PC-6406	Password Changed
SESSION-LOGIN-LOW-4168	21-04-2010 00:46	DTAA/RET4173	PC-7537	Login Successful
SESSION-EMAIL-LOW-6084	19-04-2010 04:40	DTAA/LEL4307	PC-1726	Email Sent
SESSION-LOGIN-LOW-1787	15-04-2010 21:37	DTAA/OGZ7278	PC-9496	Login Successful
SESSION-EMAIL-LOW-6830	29-04-2010 15:16	DTAA/OGL4599	PC-3944	Email Sent
SESSION-FILE-LOW-2059	27-04-2010 04:20	DTAA/PYC2207	PC-9496	File Opened
SESSION-LOGOUT-LOW-4572	14-04-2010 09:00	DTAA/OGL4599	PC-3090	Logout
SESSION-PASSWORD-MEDIUM-4031	16-04-2010 23:52	DTAA/RXQ5807	PC-9200	Password Changed
SESSION-LOGIN-LOW-7759	25-04-2010 22:36	DTAA/WLN8711	PC-6335	Login Successful
SESSION-PASSWORD-MEDIUM-1564	24-04-2010 13:06	DTAA/FTL9380	PC-7741	Password Changed
SESSION-MULTIPLE-MEDIUM-1262	16-04-2010 09:04	DTAA/HEL9963	PC-1312	Multiple Failed Login Attempts
SESSION-FILE-LOW-4056	23-04-2010 05:43	DTAA/FLJ2242	PC-2088	File Opened
SESSION-LOGOUT-LOW-8184	10-04-2010 20:56	DTAA/ELP5990	PC-7638	Logout
SESSION-EMAIL-LOW-4957	15-04-2010 14:52	DTAA/WLN8711	PC-5543	Email Sent
SESSION-EMAIL-LOW-1418	18-04-2010 07:49	DTAA/DFF5013	PC-7459	Email Sent
SESSION-LOGOUT-LOW-2891	05-04-2010 18:42	DTAA/IEN9832	PC-2121	Logout
SESSION-LOGOUT-LOW-8969	07-04-2010 10:25	DTAA/FIO8317	PC-9493	Logout
SESSION-LOGIN-LOW-7265	11-04-2010 21:03	DTAA/YVH7263	PC-4096	Login Successful
SESSION-PASSWORD-MEDIUM-5167	17-04-2010 22:46	DTAA/NYI5084	PC-3025	Password Changed
SESSION-PASSWORD-MEDIUM-4420	11-04-2010 10:05	DTAA/RXQ5807	PC-1726	Password Changed
SESSION-LOGOUT-LOW-2081	13-04-2010 20:17	DTAA/NYI5084	PC-7741	Logout
SESSION-PASSWORD-MEDIUM-7272	09-04-2010 16:53	DTAA/PYC2207	PC-1726	Password Changed
SESSION-PASSWORD-MEDIUM-7521	02-04-2010 01:55	DTAA/IEN9832	PC-4450	Password Changed
SESSION-LOGOUT-LOW-5508	08-04-2010 04:27	DTAA/EHR5221	PC-2459	Logout
SESSION-LOGOUT-LOW-7462	06-04-2010 19:41	DTAA/ROB6344	PC-6870	Logout
SESSION-FILE-LOW-2778	16-04-2010 15:54	DTAA/PJF3517	PC-7741	File Opened
SESSION-LOGIN-LOW-8070	22-04-2010 03:07	DTAA/MCU7598	PC-3802	Login Successful
SESSION-EMAIL-LOW-4092	04-04-2010 22:39	DTAA/VLN8678	PC-7557	Email Sent
SESSION-MULTIPLE-MEDIUM-1107	21-04-2010 10:54	DTAA/MCU7598	PC-5164	Multiple Failed Login Attempts
SESSION-FILE-LOW-7881	21-04-2010 01:17	DTAA/ROB6344	PC-9303	File Opened
SESSION-EMAIL-LOW-5439	19-04-2010 11:11	DTAA/LEL4307	PC-6246	Email Sent
SESSION-PASSWORD-MEDIUM-4724	21-04-2010 18:59	DTAA/HEL9963	PC-9200	Password Changed
SESSION-FILE-LOW-3645	10-04-2010 09:19	DTAA/MDT8312	PC-7353	File Opened
SESSION-LOGIN-LOW-4153	04-04-2010 07:00	DTAA/FTL9380	PC-4900	Login Successful
SESSION-EMAIL-LOW-3836	10-04-2010 12:03	DTAA/IEN9832	PC-6246	Email Sent
SESSION-LOGIN-LOW-4166	19-04-2010 04:25	DTAA/VLN8678	PC-3944	Login Successful
SESSION-PASSWORD-MEDIUM-2843	08-04-2010 18:14	DTAA/JRU9262	PC-7741	Password Changed
SESSION-FILE-LOW-7854	20-04-2010 09:54	DTAA/MDT8312	PC-7638	File Opened
SESSION-LOGIN-LOW-2705	27-04-2010 13:31	DTAA/RXQ5807	PC-1059	Login Successful
SESSION-EMAIL-LOW-2115	06-04-2010 09:00	DTAA/VBU5686	PC-3090	Email Sent
SESSION-FILE-LOW-3197	17-04-2010 09:52	DTAA/FIO8317	PC-1312	File Opened
SESSION-LOGOUT-LOW-3179	10-04-2010 01:01	DTAA/VBU5686	PC-6406	Logout
SESSION-LOGIN-LOW-2647	12-04-2010 05:50	DTAA/UAZ9086	PC-5860	Login Successful
SESSION-LOGIN-LOW-6985	06-04-2010 20:45	DTAA/LEL4307	PC-5363	Login Successful
SESSION-EMAIL-LOW-4051	08-04-2010 06:01	DTAA/DGX1939	PC-4096	Email Sent
SESSION-PASSWORD-MEDIUM-7536	20-04-2010 11:43	DTAA/UAZ9086	PC-6706	Password Changed
SESSION-LOGOUT-LOW-3550	04-04-2010 02:01	DTAA/VSC6934	PC-7353	Logout
SESSION-LOGOUT-LOW-5681	28-04-2010 23:59	DTAA/VSC6934	PC-8826	Logout
SESSION-LOGOUT-LOW-5566	06-04-2010 03:27	DTAA/PYC2207	PC-1059	Logout
SESSION-PASSWORD-MEDIUM-4406	15-04-2010 06:19	DTAA/RET4173	PC-3025	Password Changed
SESSION-LOGOUT-LOW-5985	23-04-2010 08:14	DTAA/FTL9380	PC-9303	Logout
SESSION-EMAIL-LOW-1198	05-04-2010 01:49	DTAA/UAZ9086	PC-3025	Email Sent
SESSION-LOGIN-LOW-2191	09-04-2010 00:25	DTAA/BCF7710	PC-1669	Login Successful
SESSION-EMAIL-LOW-6815	08-04-2010 13:58	DTAA/BRH4303	PC-4240	Email Sent
SESSION-FILE-LOW-1217	08-04-2010 14:36	DTAA/BCF7710	PC-5543	File Opened
SESSION-EMAIL-LOW-1486	08-04-2010 14:07	DTAA/YMI9044	PC-1669	Email Sent
SESSION-EMAIL-LOW-1978	03-04-2010 06:55	DTAA/DFF5013	PC-4096	Email Sent
SESSION-EMAIL-LOW-1881	10-04-2010 19:32	DTAA/PUV1595	PC-4900	Email Sent
SESSION-EMAIL-LOW-8075	08-04-2010 00:22	DTAA/XTE1549	PC-2088	Email Sent
SESSION-EMAIL-LOW-4449	22-04-2010 20:44	DTAA/ROB6344	PC-8826	Email Sent
SESSION-LOGOUT-LOW-2057	07-04-2010 13:49	DTAA/DFF5013	PC-2630	Logout
SESSION-PASSWORD-MEDIUM-5610	12-04-2010 19:16	DTAA/PEV5758	PC-5221	Password Changed
SESSION-FILE-LOW-5297	03-04-2010 11:19	DTAA/PEV5758	PC-6335	File Opened
SESSION-FILE-LOW-5088	02-04-2010 08:24	DTAA/OMQ6976	PC-8301	File Opened
SESSION-FILE-LOW-4477	25-04-2010 12:36	DTAA/VSC6934	PC-6706	File Opened
SESSION-FILE-LOW-2482	17-04-2010 05:02	DTAA/PEV5758	PC-9496	File Opened
SESSION-EMAIL-LOW-4413	18-04-2010 20:40	DTAA/FIO8317	PC-6706	Email Sent
SESSION-LOGOUT-LOW-7057	28-04-2010 17:50	DTAA/OGZ7278	PC-9200	Logout
SESSION-LOGIN-LOW-6546	19-04-2010 21:44	DTAA/AUS9343	PC-1669	Login Successful
SESSION-PASSWORD-MEDIUM-9759	28-04-2010 16:55	DTAA/PYC2207	PC-8295	Password Changed
SESSION-FILE-LOW-8493	26-04-2010 05:49	DTAA/IUR1741	PC-7557	File Opened
SESSION-PASSWORD-MEDIUM-9770	26-04-2010 10:43	DTAA/WLN8711	PC-9493	Password Changed
SESSION-LOGIN-LOW-5996	27-04-2010 12:54	DTAA/LEL4307	PC-2630	Login Successful
SESSION-FILE-LOW-8686	30-04-2010 16:43	DTAA/MVV7994	PC-4481	File Opened
SESSION-FILE-LOW-5019	26-04-2010 01:55	DTAA/YVH7263	PC-7741	File Opened
SESSION-EMAIL-LOW-8823	03-04-2010 13:56	DTAA/BRH4303	PC-4481	Email Sent
SESSION-PASSWORD-MEDIUM-4933	15-04-2010 15:21	DTAA/FTL9380	PC-1059	Password Changed
SESSION-PASSWORD-MEDIUM-6861	09-04-2010 08:56	DTAA/OMQ6976	PC-2459	Password Changed
SESSION-PASSWORD-MEDIUM-9502	22-04-2010 08:27	DTAA/ODQ4361	PC-9496	Password Changed
SESSION-PASSWORD-MEDIUM-3958	09-04-2010 14:56	DTAA/ODQ4361	PC-4240	Password Changed
SESSION-LOGIN-LOW-1912	06-04-2010 10:02	DTAA/OGZ7278	PC-9556	Login Successful
SESSION-LOGOUT-LOW-8941	20-04-2010 06:50	DTAA/YYF1218	PC-9200	Logout
SESSION-LOGIN-LOW-9890	08-04-2010 06:30	DTAA/PJF3517	PC-6406	Login Successful
SESSION-PASSWORD-MEDIUM-9746	20-04-2010 20:24	DTAA/JRU9262	PC-9303	Password Changed
SESSION-PASSWORD-MEDIUM-1454	27-04-2010 12:14	DTAA/MVV7994	PC-4481	Password Changed
SESSION-FILE-LOW-1231	15-04-2010 08:17	DTAA/RET4173	PC-2770	File Opened
SESSION-FILE-LOW-8561	10-04-2010 13:08	DTAA/XYD5525	PC-8301	File Opened
SESSION-FILE-LOW-4406	20-04-2010 08:39	DTAA/BHZ1136	PC-3802	File Opened
SESSION-PASSWORD-MEDIUM-4679	16-04-2010 15:55	DTAA/VSC6934	PC-7557	Password Changed
SESSION-PASSWORD-MEDIUM-8763	10-04-2010 10:09	DTAA/FIO8317	PC-4450	Password Changed
SESSION-LOGIN-LOW-2789	20-04-2010 10:44	DTAA/ELP5990	PC-3944	Login Successful
SESSION-EMAIL-LOW-8013	24-04-2010 08:30	DTAA/ROB6344	PC-1781	Email Sent
SESSION-PASSWORD-MEDIUM-7835	03-04-2010 09:35	DTAA/VLN8678	PC-9493	Password Changed
SESSION-EMAIL-LOW-4530	23-04-2010 01:58	DTAA/BHZ1136	PC-4096	Email Sent
SESSION-PASSWORD-MEDIUM-8011	13-04-2010 14:54	DTAA/MZY8397	PC-2088	Password Changed
SESSION-MALWARE-HIGH-3131	05-04-2010 08:40	DTAA/JRU9262	PC-7741	Malware Execution Attempt
SESSION-LOGOUT-LOW-9537	04-04-2010 15:31	DTAA/DGX1939	PC-7459	Logout
SESSION-FILE-LOW-4751	07-04-2010 22:19	DTAA/YVH7263	PC-2459	File Opened
SESSION-EMAIL-LOW-4281	28-04-2010 10:16	DTAA/MZY8397	PC-1726	Email Sent
SESSION-LOGOUT-LOW-9371	20-04-2010 20:39	DTAA/LEL4307	PC-4240	Logout
SESSION-LOGIN-LOW-2875	16-04-2010 13:56	DTAA/VLN8678	PC-9090	Login Successful
SESSION-LOGIN-LOW-4525	05-04-2010 02:13	DTAA/EHR5221	PC-1669	Login Successful
SESSION-LOGOUT-LOW-7284	19-04-2010 13:05	DTAA/FTL9380	PC-5860	Logout
SESSION-PASSWORD-MEDIUM-9790	27-04-2010 17:17	DTAA/OGL4599	PC-6706	Password Changed
SESSION-LOGOUT-LOW-3772	12-04-2010 04:16	DTAA/PYC2207	PC-2121	Logout
SESSION-EMAIL-LOW-3298	13-04-2010 11:10	DTAA/OMQ6976	PC-9303	Email Sent
SESSION-EMAIL-LOW-7126	20-04-2010 10:47	DTAA/WZX7758	PC-8295	Email Sent
SESSION-LOGOUT-LOW-7128	16-04-2010 05:52	DTAA/OMQ6976	PC-7638	Logout
SESSION-LOGIN-LOW-6367	20-04-2010 15:20	DTAA/MCU7598	PC-9556	Login Successful
SESSION-EMAIL-LOW-3877	23-04-2010 18:05	DTAA/AUS9343	PC-4481	Email Sent
SESSION-FILE-LOW-8570	06-04-2010 03:55	DTAA/FLJ2242	PC-8074	File Opened
SESSION-PRIVILEGE-HIGH-1709	26-04-2010 15:22	DTAA/WLN8711	PC-1059	Privilege Escalation Detected
SESSION-FILE-LOW-3365	05-04-2010 13:06	DTAA/XTE1549	PC-3025	File Opened
SESSION-PASSWORD-MEDIUM-8831	30-04-2010 14:14	DTAA/MDT8312	PC-1312	Password Changed
SESSION-LOGIN-LOW-5130	09-04-2010 09:24	DTAA/NYI5084	PC-9200	Login Successful
SESSION-LOGOUT-LOW-8809	28-04-2010 17:14	DTAA/SPF8256	PC-7638	Logout
SESSION-EMAIL-LOW-5464	22-04-2010 03:34	DTAA/WLN8711	PC-8074	Email Sent
SESSION-PASSWORD-MEDIUM-3150	29-04-2010 14:07	DTAA/OMQ6976	PC-3025	Password Changed
SESSION-EMAIL-LOW-5195	11-04-2010 05:38	DTAA/YYF1218	PC-1059	Email Sent
SESSION-LOGOUT-LOW-6347	24-04-2010 17:22	DTAA/NYI5084	PC-6706	Logout
SESSION-FILE-LOW-5968	10-04-2010 18:44	DTAA/PJF3517	PC-3914	File Opened
SESSION-LOGOUT-LOW-4722	27-04-2010 21:41	DTAA/PUV1595	PC-4096	Logout
SESSION-EMAIL-LOW-4836	14-04-2010 04:05	DTAA/MVV7994	PC-7557	Email Sent
SESSION-LOGOUT-LOW-9739	13-04-2010 18:01	DTAA/WLN8711	PC-3090	Logout
SESSION-LOGIN-LOW-1154	09-04-2010 05:42	DTAA/WLN8711	PC-9303	Login Successful
SESSION-FILE-LOW-8038	16-04-2010 06:10	DTAA/MDC5734	PC-5363	File Opened
SESSION-PASSWORD-MEDIUM-3667	28-04-2010 11:21	DTAA/FLJ2242	PC-2630	Password Changed
SESSION-FILE-LOW-8881	18-04-2010 14:11	DTAA/EHR5221	PC-7557	File Opened
SESSION-FILE-LOW-5002	18-04-2010 22:37	DTAA/WLN8711	PC-8826	File Opened
SESSION-EMAIL-LOW-5463	16-04-2010 23:31	DTAA/BRH4303	PC-6706	Email Sent
SESSION-FILE-LOW-2925	22-04-2010 12:05	DTAA/NYI5084	PC-6246	File Opened
SESSION-LOGOUT-LOW-7798	21-04-2010 02:23	DTAA/SPF8256	PC-4900	Logout
SESSION-LOGOUT-LOW-4198	14-04-2010 10:51	DTAA/VLN8678	PC-8295	Logout
SESSION-LOGIN-LOW-4679	21-04-2010 21:54	DTAA/WZX7758	PC-6706	Login Successful
SESSION-LOGOUT-LOW-5063	07-04-2010 23:10	DTAA/FTL9380	PC-9496	Logout
SESSION-EMAIL-LOW-4023	28-04-2010 23:51	DTAA/ZLP4084	PC-5543	Email Sent
SESSION-PASSWORD-MEDIUM-4418	24-04-2010 12:48	DTAA/SPF8256	PC-6870	Password Changed
SESSION-MULTIPLE-MEDIUM-2287	06-04-2010 15:34	DTAA/MZY8397	PC-2121	Multiple Failed Login Attempts
SESSION-EMAIL-LOW-9877	27-04-2010 19:05	DTAA/IEN9832	PC-2088	Email Sent
SESSION-SUSPICIOUS-MEDIUM-8208	10-04-2010 06:48	DTAA/OGZ7278	PC-4450	Suspicious Login from Foreign IP
SESSION-EMAIL-LOW-5048	13-04-2010 18:19	DTAA/HEL9963	PC-1312	Email Sent
SESSION-PASSWORD-MEDIUM-5894	22-04-2010 20:06	DTAA/ZLP4084	PC-6335	Password Changed
SESSION-LOGIN-LOW-2205	17-04-2010 23:34	DTAA/RET4173	PC-6870	Login Successful
SESSION-FILE-LOW-5753	13-04-2010 08:42	DTAA/XTE1549	PC-7459	File Opened
SESSION-EMAIL-LOW-8955	22-04-2010 02:01	DTAA/YYF1218	PC-7741	Email Sent
SESSION-LOGIN-LOW-3390	25-04-2010 09:16	DTAA/RET4173	PC-7638	Login Successful
SESSION-LOGIN-LOW-4862	21-04-2010 05:54	DTAA/DNA1335	PC-4096	Login Successful
SESSION-PASSWORD-MEDIUM-8101	07-04-2010 06:42	DTAA/ELP5990	PC-6246	Password Changed
SESSION-LOGIN-LOW-5158	08-04-2010 17:26	DTAA/RXQ5807	PC-1312	Login Successful
SESSION-EMAIL-LOW-1889	26-04-2010 04:44	DTAA/YYF1218	PC-8826	Email Sent
SESSION-LOGOUT-LOW-3790	23-04-2010 04:47	DTAA/DGX1939	PC-6335	Logout
SESSION-LOGOUT-LOW-4823	25-04-2010 14:51	DTAA/XYD5525	PC-7459	Logout
SESSION-LOGIN-LOW-9029	19-04-2010 20:49	DTAA/ROB6344	PC-1726	Login Successful
SESSION-LOGIN-LOW-1712	03-04-2010 16:24	DTAA/JRU9262	PC-5543	Login Successful
SESSION-LOGOUT-LOW-9256	07-04-2010 16:00	DTAA/WLN8711	PC-7741	Logout
SESSION-PASSWORD-MEDIUM-7111	04-04-2010 11:05	DTAA/YYF1218	PC-4900	Password Changed
SESSION-EMAIL-LOW-8813	26-04-2010 12:24	DTAA/RET4173	PC-5860	Email Sent
SESSION-SUSPICIOUS-MEDIUM-4230	18-04-2010 08:51	DTAA/EHR5221	PC-4450	Suspicious Login from Foreign IP
SESSION-LOGIN-LOW-3112	21-04-2010 21:13	DTAA/ZLP4084	PC-8301	Login Successful
SESSION-FILE-LOW-4814	04-04-2010 07:13	DTAA/MVV7994	PC-5363	File Opened
SESSION-EMAIL-LOW-8777	09-04-2010 11:03	DTAA/HEL9963	PC-2459	Email Sent
SESSION-DATA-HIGH-5833	19-04-2010 04:39	DTAA/YYF1218	PC-3025	Data Exfiltration Attempt
SESSION-PASSWORD-MEDIUM-6459	14-04-2010 21:20	DTAA/MZY8397	PC-1669	Password Changed
SESSION-LOGIN-LOW-6825	07-04-2010 18:19	DTAA/UAZ9086	PC-5164	Login Successful
SESSION-LOGOUT-LOW-6411	16-04-2010 17:22	DTAA/AUS9343	PC-8295	Logout
SESSION-EMAIL-LOW-3954	13-04-2010 17:50	DTAA/ZLP4084	PC-9556	Email Sent
SESSION-LOGOUT-LOW-9500	27-04-2010 02:42	DTAA/BCF7710	PC-7537	Logout
SESSION-FILE-LOW-3075	08-04-2010 14:38	DTAA/XTE1549	PC-8826	File Opened
SESSION-LOGOUT-LOW-5570	19-04-2010 06:28	DTAA/MDC5734	PC-7200	Logout
SESSION-PASSWORD-MEDIUM-5800	23-04-2010 13:12	DTAA/OGZ7278	PC-7200	Password Changed
SESSION-LOGOUT-LOW-3404	30-04-2010 09:05	DTAA/MDT8312	PC-9200	Logout
SESSION-LOGIN-LOW-3346	01-04-2010 22:07	DTAA/FLJ2242	PC-8074	Login Successful
SESSION-LOGIN-LOW-3680	02-04-2010 15:05	DTAA/ZLP4084	PC-9200	Login Successful
SESSION-LOGOUT-LOW-7086	29-04-2010 03:50	DTAA/VBU5686	PC-2121	Logout
SESSION-EMAIL-LOW-3532	08-04-2010 14:40	DTAA/AUS9343	PC-4240	Email Sent
SESSION-LOGIN-LOW-3641	09-04-2010 23:47	DTAA/VSC6934	PC-9556	Login Successful
SESSION-LOGOUT-LOW-9728	17-04-2010 00:36	DTAA/MVV7994	PC-5164	Logout
SESSION-LOGIN-LOW-1422	15-04-2010 06:09	DTAA/PYC2207	PC-7537	Login Successful
SESSION-FILE-LOW-4252	16-04-2010 07:54	DTAA/MVV7994	PC-3090	File Opened
SESSION-FILE-LOW-5654	03-04-2010 01:04	DTAA/BCF7710	PC-7557	File Opened
SESSION-LOGOUT-LOW-7700	29-04-2010 06:12	DTAA/VBU5686	PC-3090	Logout
SESSION-LOGOUT-LOW-4591	16-04-2010 14:32	DTAA/UAZ9086	PC-9556	Logout
SESSION-PASSWORD-MEDIUM-6332	15-04-2010 18:17	DTAA/MZY8397	PC-7741	Password Changed
SESSION-FILE-LOW-7313	11-04-2010 03:58	DTAA/DGX1939	PC-7557	File Opened
SESSION-LOGOUT-LOW-4479	11-04-2010 06:34	DTAA/YVH7263	PC-6335	Logout
SESSION-LOGIN-LOW-7669	14-04-2010 00:12	DTAA/XTE1549	PC-6406	Login Successful
SESSION-LOGIN-LOW-2830	23-04-2010 20:27	DTAA/DNA1335	PC-4450	Login Successful
SESSION-LOGIN-LOW-6975	13-04-2010 10:34	DTAA/SPF8256	PC-9090	Login Successful
SESSION-DATA-HIGH-4497	06-04-2010 01:27	DTAA/RET4173	PC-6406	Data Exfiltration Attempt
SESSION-EMAIL-LOW-1689	17-04-2010 19:59	DTAA/IUR1741	PC-9493	Email Sent
SESSION-LOGOUT-LOW-4921	03-04-2010 15:43	DTAA/XTE1549	PC-5221	Logout
SESSION-FILE-LOW-6254	15-04-2010 10:22	DTAA/OGL4599	PC-8826	File Opened
SESSION-MALWARE-HIGH-7301	27-04-2010 13:18	DTAA/XTE1549	PC-7459	Malware Execution Attempt
SESSION-FILE-LOW-3608	16-04-2010 02:25	DTAA/FLJ2242	PC-9577	File Opened
SESSION-LOGOUT-LOW-7154	07-04-2010 11:53	DTAA/EHR5221	PC-8826	Logout
SESSION-EMAIL-LOW-9650	02-04-2010 23:48	DTAA/SPF8256	PC-3025	Email Sent
SESSION-LOGIN-LOW-4885	07-04-2010 03:26	DTAA/OGL4599	PC-7459	Login Successful
SESSION-PASSWORD-MEDIUM-3000	22-04-2010 18:46	DTAA/RET4173	PC-6870	Password Changed
SESSION-FILE-LOW-4980	15-04-2010 22:54	DTAA/LEL4307	PC-3914	File Opened
SESSION-FILE-LOW-4264	22-04-2010 07:52	DTAA/PUV1595	PC-2121	File Opened
SESSION-LOGOUT-LOW-2686	19-04-2010 06:52	DTAA/DFF5013	PC-2459	Logout
SESSION-FILE-LOW-1607	27-04-2010 12:52	DTAA/FLJ2242	PC-7459	File Opened
SESSION-FILE-LOW-5744	16-04-2010 07:11	DTAA/MZY8397	PC-7557	File Opened
SESSION-LOGIN-LOW-8940	12-04-2010 01:06	DTAA/AUS9343	PC-4096	Login Successful
SESSION-FILE-LOW-7747	02-04-2010 13:09	DTAA/XTE1549	PC-9496	File Opened
SESSION-LOGIN-LOW-8503	12-04-2010 04:10	DTAA/MYK1298	PC-4240	Login Successful
SESSION-PASSWORD-MEDIUM-9885	18-04-2010 13:27	DTAA/ODQ4361	PC-7026	Password Changed
SESSION-LOGOUT-LOW-6649	01-04-2010 22:30	DTAA/DFF5013	PC-2121	Logout
SESSION-PASSWORD-MEDIUM-7254	21-04-2010 23:33	DTAA/PEV5758	PC-2770	Password Changed
SESSION-PRIVILEGE-HIGH-3826	02-04-2010 01:25	DTAA/IUR1741	PC-7741	Privilege Escalation Detected
SESSION-EMAIL-LOW-6531	19-04-2010 04:26	DTAA/AUS9343	PC-3025	Email Sent
SESSION-LOGIN-LOW-7565	03-04-2010 13:19	DTAA/FTL9380	PC-6706	Login Successful
SESSION-PASSWORD-MEDIUM-3936	16-04-2010 00:34	DTAA/JRU9262	PC-9493	Password Changed
SESSION-PASSWORD-MEDIUM-9794	25-04-2010 14:13	DTAA/UAZ9086	PC-2630	Password Changed
SESSION-LOGIN-LOW-2076	29-04-2010 17:52	DTAA/ELP5990	PC-2770	Login Successful
SESSION-LOGIN-LOW-5752	14-04-2010 11:21	DTAA/VBU5686	PC-7459	Login Successful
SESSION-PASSWORD-MEDIUM-3059	03-04-2010 17:06	DTAA/PUV1595	PC-5164	Password Changed
SESSION-FILE-LOW-6356	21-04-2010 02:39	DTAA/MDC5734	PC-5430	File Opened
SESSION-EMAIL-LOW-9209	26-04-2010 19:19	DTAA/RXQ5807	PC-9303	Email Sent
